token,offset,surprisal,openai_engine,model,id,created,string_id
The,0,,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 ',3,7.4410133,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
t,5,5.5404873,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
ul,6,5.3115525,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
ip,8,0.29495147,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 breaking,10,8.532645,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
',19,0.497333,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 virus,20,7.451344,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
",",26,2.543093,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 which,27,1.4214737,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 many,33,7.932467,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 bot,38,5.9737606,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
an,42,0.065698065,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
ists,44,0.014406332,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 have,48,2.8240006,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 studied,53,3.8767524,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
",",61,0.66147554,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 spreads,62,5.4034066,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 only,70,3.9751477,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 through,75,2.3526247,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 buds,83,5.8725796,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
",",88,1.4822192,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 not,89,1.5216438,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 seeds,93,2.8809001,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
",",99,1.2830571,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 and,100,0.7508247,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 so,104,3.292301,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 cultivating,107,14.63681,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 the,119,1.7423416,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 most,123,4.650381,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 appealing,128,4.7983246,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 varieties,138,1.4903553,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 takes,148,6.3755345,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
 years,154,2.6937008,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
.,160,1.334732,davinci,davinci:2020-05-03,cmpl-4A6a52dN9oTrg4y5cwxI2Aw3UNOUc,1638313925,9_20
Prop,0,,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
ag,4,6.556833,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
ation,6,0.5086526,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 is,11,4.118252,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 greatly,14,8.039411,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 slowed,22,3.7557683,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 down,29,1.7463242,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 by,34,1.0508406,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 the,37,1.0064832,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 virus,41,8.657054,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
.,47,1.9752215,davinci,davinci:2020-05-03,cmpl-4A6a57X8gDc1fDXrRO8g3X7gZIgB9,1638313925,9_21
 Tul,0,,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
ips,4,5.1927185,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 bloom,7,7.4766345,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 in,13,1.489928,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 April,16,2.9112637,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 and,22,1.3550841,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 May,26,0.40974146,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 for,30,4.606943,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 about,34,2.1292205,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 a,40,1.0856446,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 week,42,1.5528651,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
",",47,1.5225049,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 and,48,1.5197095,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 the,52,2.210818,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 secondary,56,10.116165,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 buds,66,3.4206562,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 appear,71,3.9064734,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 shortly,78,3.9949975,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
 thereafter,86,0.85566974,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
.,97,0.44882295,davinci,davinci:2020-05-03,cmpl-4A6a5Tl2NPMIOWVNBulWL50lwYyd6,1638313925,9_22
Bul,0,,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
bs,3,5.8519797,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 can,5,4.20717,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 be,9,0.43774813,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 upro,12,8.099029,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
oted,17,0.001531354,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 and,21,1.411518,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 moved,25,2.460342,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 about,31,4.7862186,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 from,37,4.850991,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 June,42,6.836468,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 to,47,0.4673077,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 September,50,1.1559701,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
",",60,1.3449497,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 and,61,2.158985,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 thus,65,6.48174,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 actual,70,12.824754,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 purchases,77,8.256681,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 occurred,87,9.971609,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 during,96,1.855591,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 these,103,1.7692165,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
 months,109,0.23546359,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
.,116,0.32501492,davinci,davinci:2020-05-03,cmpl-4A6a5ASMe1bWw4eurWe8kr8fb5CTu,1638313925,9_23
As,0,,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 the,2,2.8308349,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 flowers,6,9.039994,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 grew,14,4.6749563,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 in,19,2.5857506,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 popularity,22,2.8141332,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
",",33,0.43214086,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 professional,34,7.8536563,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 growers,47,1.7277634,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 paid,55,6.3338943,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 higher,60,3.9402928,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 and,67,1.4647756,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 higher,71,0.0036984142,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 prices,78,0.123709366,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 for,85,0.32143828,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 bulbs,89,4.0967174,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 with,95,3.651527,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 the,100,1.4167238,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
 virus,104,7.832535,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
.,110,0.6535765,davinci,davinci:2020-05-03,cmpl-4A6a5GIXJPgr4dAvHpKdQdXxZ59hr,1638313925,9_24
By,0,,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 sixteen,2,11.158444,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 thirty,10,4.0995193,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
-,17,1.8839092,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
four,18,3.3959837,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
",",22,0.7553846,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 in,23,6.3334546,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 part,26,7.4058094,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 as,31,4.1780276,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 a,34,0.12297325,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 result,36,0.36094886,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 of,43,0.009420181,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 demand,46,10.195271,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 from,53,0.9346364,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 the,58,1.0248026,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 French,62,5.1302767,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
",",69,1.7455182,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 spec,70,11.402756,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
ulators,75,2.0469959,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 began,82,3.047729,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 to,88,0.636194,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 enter,91,4.6356473,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 the,97,0.112828724,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
 market,101,0.3657255,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
.,108,0.9394549,davinci,davinci:2020-05-03,cmpl-4A6a6K8Z5YYJKxpGSUqMg4LlE7OGI,1638313926,9_25
In,0,,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 sixteen,2,10.862949,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 thirty,10,6.068715,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
-,17,0.14997877,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
six,18,2.133215,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
",",21,0.85462475,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 the,22,1.7056215,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 Dutch,26,4.1445827,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 created,32,5.851321,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 a,40,1.0327482,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 type,42,6.9639254,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 of,47,0.064531066,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 formal,50,6.829993,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 futures,57,7.346292,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 markets,65,4.201657,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
",",73,1.9791795,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 which,74,2.214054,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 merchants,80,8.944818,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 used,90,1.2629108,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 to,95,0.19651848,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 sell,98,3.6099796,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 and,103,2.4995792,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 buy,107,0.60492796,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 contracts,111,2.400911,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 to,121,2.2780745,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 buy,124,2.4524066,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 bulbs,128,6.598967,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 at,134,1.4683309,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 the,137,3.4905117,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 end,141,0.42762703,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 of,145,0.0032512543,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 the,148,0.14045508,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
 season,152,0.54889166,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
.,159,0.8865449,davinci,davinci:2020-05-03,cmpl-4A6a6dy8XHdZ7B8ESMJ0GVhCxJOiR,1638313926,9_26
Tr,0,,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
aders,2,7.2089825,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 met,7,9.891194,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 at,11,2.1445518,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 tavern,14,7.1641254,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
s,21,0.034164723,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 and,22,1.2785283,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 buyers,26,8.278029,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 were,33,2.6444552,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 required,38,3.3847613,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 to,47,0.032869022,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 pay,50,2.68187,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 a,54,2.3130171,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 fee,56,2.3321478,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 per,60,5.126029,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
 trade,64,5.8889046,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
.,70,0.66454935,davinci,davinci:2020-05-03,cmpl-4A6a6GCilAyOVl5pBEG2U8YfYUfk7,1638313926,9_27
People,0,,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 were,6,3.9813583,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 purchasing,11,9.813676,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 bulbs,22,10.202688,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 at,28,2.9185205,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 higher,31,5.1732464,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 and,38,2.5755858,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 higher,42,0.008234778,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 prices,49,0.37740755,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
",",56,1.2277541,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 intending,57,9.264106,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 to,67,0.07386857,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
 re,70,4.52465,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
-,73,0.018451568,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
sell,74,0.10211988,davinci,davinci:2020-05-03,cmpl-4A6a6JPm98QPBZLVYLOeXmpN7thtM,1638313926,9_28
