token,offset,surprisal,openai_engine,model,id,created,string_id
 Aqua,1039,1.9404236,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 might,1044,2.7789025,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 not,1050,3.0436761,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 be,1054,1.0795575,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 l,1057,6.2391787,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
ones,1059,0.005001194,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
ome,1063,0.0015012103,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 on,1066,2.6590192,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1069,1.1209291,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 way,1073,1.7976912,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1077,0.7516206,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 It,1078,4.370165,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 was,1081,0.53833884,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 only,1085,4.6401095,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1090,3.2152255,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sun,1094,3.1912725,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 that,1098,1.6181556,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 knew,1103,2.7633388,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 this,1108,3.637117,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1113,1.4666256,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 however,1114,3.1265104,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1122,0.21772623,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 for,1123,2.990795,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 all,1127,3.785954,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1131,0.3766195,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 other,1135,1.1047093,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 drops,1141,1.5154628,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 had,1147,2.620872,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 been,1151,2.5670824,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 changed,1156,5.656753,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 into,1164,0.48110923,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 fine,1169,7.034051,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 mist,1174,2.2242482,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 or,1179,3.9652288,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 vapor,1182,3.1786995,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1188,2.7797196,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 Aqua,1192,4.484015,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 could,1197,2.40835,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 not,1203,0.36233395,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 see,1207,0.5998741,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 them,1211,0.31952885,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1216,0.5931973,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 Do,1217,9.018362,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 you,1220,0.25766617,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 know,1224,1.4091932,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 what,1229,1.0235522,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 vapor,1234,4.0254884,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 is,1240,0.50931823,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
?,1243,0.20698285,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 If,1244,4.0211897,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 you,1247,0.6529645,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 breathe,1251,9.524457,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 into,1259,3.8483872,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1264,2.619324,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 air,1268,2.0206988,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1272,1.0683444,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 when,1273,6.617951,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 it,1278,1.3869992,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 is,1281,1.3262397,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 cold,1284,1.1958766,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 enough,1289,3.2936916,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1296,0.62139523,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 you,1297,1.2231495,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 will,1301,1.2594787,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 see,1306,0.8498375,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 it,1310,1.4193802,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 coming,1313,4.5217686,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 out,1320,0.5236046,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 of,1324,0.55102897,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 your,1327,0.10538629,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 mouth,1332,0.43971667,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 thick,1338,8.733483,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1344,0.33184665,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 fast,1348,4.1957617,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 like,1353,2.4499183,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 steam,1358,2.8461695,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1364,0.5607343,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 When,1365,3.3903182,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1370,1.3726834,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 vapor,1374,1.5011207,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 is,1380,2.3031583,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 quite,1383,5.575507,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 near,1389,5.8763366,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1394,1.1206341,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 earth,1398,2.264223,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1404,0.33965412,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 we,1405,4.515993,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 call,1408,0.36247694,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 it,1413,0.11176971,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 ',1416,4.7701926,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
f,1418,1.9159356,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
og,1419,0.020293342,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
'.,1421,2.137119,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 Into,1423,9.531363,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 vapor,1428,3.1177235,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1434,2.438164,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 water,1438,3.8451614,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 drops,1444,0.34003636,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 that,1450,4.3483024,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 danced,1455,6.8442564,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 in,1462,0.8098141,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1465,0.048303664,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 ocean,1469,0.502007,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 had,1475,2.3815048,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 been,1479,0.9000827,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 changed,1484,0.38665178,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1492,0.70312744,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 because,1493,4.6668644,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 in,1501,4.337946,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 their,1504,2.8546429,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 own,1510,3.6846437,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 shape,1514,6.05961,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 they,1520,0.3991576,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 were,1525,1.0888795,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 too,1530,1.343175,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 heavy,1534,1.5013546,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 for,1540,1.2211426,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1544,0.19670747,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sun,1548,0.6648955,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
be,1552,10.020773,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
ams,1554,0.0054027485,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 that,1557,4.0204916,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1562,5.834068,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sun,1566,1.3538994,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 let,1570,6.6114836,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 out,1574,2.719512,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 to,1578,1.7641398,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 carry,1581,0.5763191,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1587,3.9008465,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 Higher,1588,10.802223,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1595,0.34487817,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 higher,1599,0.021865787,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 they,1606,1.7669427,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sailed,1611,2.9974053,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1618,0.98374075,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1619,1.5042948,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 though,1623,5.3093286,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 it,1630,2.3673458,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 was,1633,0.3297177,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 grand,1637,8.0519495,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1643,3.0200105,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 Aqua,1644,1.5122962,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1649,5.398518,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 his,1653,1.3018178,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 friends,1657,2.1692379,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 were,1665,1.1161982,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 like,1670,8.319421,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 fish,1675,5.5918083,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 out,1680,0.39205125,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 of,1684,0.009324032,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 water,1687,0.047250155,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1693,1.0768892,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 so,1694,2.9670687,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 they,1697,1.3747637,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 grew,1702,5.032642,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 quite,1707,3.1281514,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 dizz,1713,3.0001304,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
y,1718,0.0025941574,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1719,1.2502373,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 They,1720,2.9454207,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 enjoyed,1725,7.961073,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 looking,1733,3.9014053,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 down,1741,0.76019186,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 on,1746,1.8263142,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1749,0.27798253,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 world,1753,2.8089192,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 below,1759,1.6125437,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1765,1.047326,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 while,1766,5.858021,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1772,1.6386915,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 wind,1776,4.796608,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 scattered,1781,8.409353,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 them,1791,1.6233798,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 across,1796,4.44029,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1803,0.21160349,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 four,1807,8.348047,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 corners,1812,1.015007,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 of,1820,0.06492339,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1823,0.07291811,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 earth,1827,2.2110298,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1833,1.1097215,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 but,1834,1.1249559,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 after,1838,3.3106475,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 a,1844,0.6818774,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 while,1846,0.39523417,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 it,1852,2.909154,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 grew,1855,1.771119,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 nearly,1860,7.800562,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 time,1867,5.3580666,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 for,1872,0.6753244,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1876,1.8299403,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sun,1880,0.25541785,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 to,1884,0.14265493,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 go,1887,2.3634999,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 to,1890,1.3673785,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 bed,1893,0.5426842,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
.,1897,1.158444,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 He,1898,2.9305854,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 became,1901,6.852659,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 very,1908,2.1298232,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 red,1913,3.7702541,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 in,1917,2.1783059,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 the,1920,0.13851777,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 face,1924,0.0615126,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1929,1.0101553,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1930,0.56382334,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 began,1934,4.018138,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 to,1940,0.20322771,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 sink,1943,5.370336,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 lower,1948,1.9786907,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 and,1954,0.18255104,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 lower,1958,0.0078372685,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
",",1964,1.3520159,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
 until,1965,1.489931,curie,curie:2020-05-03,cmpl-4A733OVd40zCNMeCDAPP4Q4xnxzuB,1638315721,2
